unidade;ano;mes;setor_centro_custo;leito_dia;leito_operacional_sem_extra
HRJP;2023,0;6,0;UTI - ADULTO;558,0;558,0
HRJP;2023,0;6,0;UTI - NEONATAL;480,0;480,0
HRJP;2023,0;7,0;ALOJAMENTO CONJUNTO;558,0;558,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;248,0;248,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;248,0;248,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;279,0;279,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;248,0;248,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;558,0;558,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;916,0;916,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;186,0;186,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;403,0;403,0
HRJP;2023,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;186,0;186,0
HRJP;2023,0;7,0;UTI -  PEDIATRICO;248,0;248,0
HRJP;2023,0;7,0;UTI - ADULTO;620,0;620,0
HRJP;2023,0;7,0;UTI - NEONATAL;443,0;443,0
HRJP;2023,0;8,0;ALOJAMENTO CONJUNTO;558,0;558,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;298,0;298,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;248,0;248,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;230,0;230,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;248,0;248,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;574,0;574,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;930,0;930,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;176,0;176,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;403,0;403,0
HRJP;2023,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;180,0;180,0
HRJP;2023,0;8,0;UTI -  PEDIATRICO;248,0;248,0
HRJP;2023,0;8,0;UTI - ADULTO;598,0;598,0
HRJP;2023,0;8,0;UTI - NEONATAL;517,0;517,0
HRJP;2023,0;9,0;ALOJAMENTO CONJUNTO;540,0;540,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;292,0;292,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;240,0;240,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;223,0;223,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;240,0;240,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;582,0;582,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;887,0;887,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;56,0;56,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;162,0;162,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;385,0;385,0
HRJP;2023,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;156,0;156,0
HRJP;2023,0;9,0;UTI -  PEDIATRICO;240,0;240,0
HRJP;2023,0;9,0;UTI - ADULTO;540,0;540,0
HRJP;2023,0;9,0;UTI - NEONATAL;540,0;540,0
HRJP;2023,0;10,0;ALOJAMENTO CONJUNTO;558,0;558,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;226,0;226,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;164,0;164,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;275,0;275,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;332,0;332,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;580,0;580,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;920,0;920,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;32,0;32,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;172,0;172,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;348,0;348,0
HRJP;2023,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;168,0;168,0
HRJP;2023,0;10,0;UTI -  PEDIATRICO;248,0;248,0
HRJP;2023,0;10,0;UTI - ADULTO;558,0;558,0
HRJP;2023,0;10,0;UTI - NEONATAL;558,0;558,0
HRJP;2023,0;11,0;ALOJAMENTO CONJUNTO;540,0;540,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;177,0;177,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;120,0;120,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;314,0;314,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;358,0;358,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;575,0;575,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;841,0;841,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;46,0;46,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;164,0;164,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;353,0;353,0
HRJP;2023,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;148,0;148,0
HRJP;2023,0;11,0;UTI -  PEDIATRICO;243,0;243,0
HRJP;2023,0;11,0;UTI - ADULTO;540,0;540,0
HRJP;2023,0;11,0;UTI - NEONATAL;508,0;508,0
HRJP;2023,0;12,0;ALOJAMENTO CONJUNTO;558,0;558,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;161,0;161,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124,0;124,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;327,0;327,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;365,0;365,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;565,0;565,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;892,0;892,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;186,0;186,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;394,0;394,0
HRJP;2023,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;66,0;66,0
HRJP;2023,0;12,0;UTI -  PEDIATRICO;233,0;233,0
HRJP;2023,0;12,0;UTI - ADULTO;558,0;558,0
HRJP;2023,0;12,0;UTI - NEONATAL;558,0;558,0
HRJP;2024,0;1,0;ALOJAMENTO CONJUNTO;558,0;558,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;159,0;159,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124,0;124,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;312,0;312,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;314,0;314,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;593,0;593,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;933,0;933,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;186,0;186,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;403,0;403,0
HRJP;2024,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;117,0;117,0
HRJP;2024,0;1,0;UTI -  PEDIATRICO;206,0;206,0
HRJP;2024,0;1,0;UTI - ADULTO;558,0;558,0
HRJP;2024,0;1,0;UTI - NEONATAL;559,0;559,0
HRJP;2024,0;2,0;ALOJAMENTO CONJUNTO;522,0;522,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;174,0;174,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;116,0;116,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;319,0;319,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;319,0;319,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;552,0;552,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;870,0;870,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;58,0;58,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;145,0;145,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;376,0;376,0
HRJP;2024,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;174,0;174,0
HRJP;2024,0;2,0;UTI -  PEDIATRICO;238,0;238,0
HRJP;2024,0;2,0;UTI - ADULTO;518,0;518,0
HRJP;2024,0;2,0;UTI - NEONATAL;522,0;522,0
HRJP;2024,0;3,0;ALOJAMENTO CONJUNTO;558,0;558,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;185,0;185,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124,0;124,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;369,0;369,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;342,0;342,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;582,0;582,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;930,0;930,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;163,0;163,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;352,0;352,0
HRJP;2024,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;186,0;186,0
HRJP;2024,0;3,0;UTI -  PEDIATRICO;310,0;310,0
HRJP;2024,0;3,0;UTI - ADULTO;558,0;558,0
HRJP;2024,0;3,0;UTI - NEONATAL;558,0;558,0
HRJP;2024,0;4,0;ALOJAMENTO CONJUNTO;540,0;540,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;158,0;158,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;114,0;114,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;368,0;368,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;360,0;360,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;573,0;573,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;905,0;905,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;60,0;60,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;156,0;156,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;374,0;374,0
HRJP;2024,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;167,0;167,0
HRJP;2024,0;4,0;UTI -  PEDIATRICO;299,0;299,0
HRJP;2024,0;4,0;UTI - ADULTO;540,0;540,0
HRJP;2024,0;4,0;UTI - NEONATAL;458,0;458,0
HRJP;2024,0;5,0;ALOJAMENTO CONJUNTO;558,0;558,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;160,0;160,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;89,0;89,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;156,0;156,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;530,0;530,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;363,0;363,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;498,0;498,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;931,0;931,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;170,0;170,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;240,0;240,0
HRJP;2024,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;106,0;106,0
HRJP;2024,0;5,0;UTI -  PEDIATRICO;309,0;309,0
HRJP;2024,0;5,0;UTI - ADULTO;552,0;552,0
HRJP;2024,0;5,0;UTI - NEONATAL;475,0;475,0
HRJP;2024,0;6,0;ALOJAMENTO CONJUNTO;540,0;540,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;169,0;169,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;116,0;116,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;180,0;180,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;533,0;533,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;315,0;315,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;465,0;465,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;901,0;901,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;60,0;60,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;171,0;171,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;198,0;198,0
HRJP;2024,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;84,0;84,0
HRJP;2024,0;6,0;UTI -  PEDIATRICO;298,0;298,0
HRJP;2024,0;6,0;UTI - ADULTO;540,0;540,0
HRJP;2024,0;6,0;UTI - NEONATAL;536,0;536,0
HRJP;2024,0;7,0;ALOJAMENTO CONJUNTO;557,0;557,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;186,0;186,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124,0;124,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;186,0;186,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;525,0;525,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;347,0;347,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;495,0;495,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;930,0;930,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;177,0;177,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;215,0;215,0
HRJP;2024,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;73,0;73,0
HRJP;2024,0;7,0;UTI -  PEDIATRICO;309,0;309,0
HRJP;2024,0;7,0;UTI - ADULTO;557,0;557,0
HRJP;2024,0;7,0;UTI - NEONATAL;558,0;558,0
HRJP;2024,0;8,0;ALOJAMENTO CONJUNTO;558,0;558,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;176,0;176,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124,0;124,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;186,0;186,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;548,0;548,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;372,0;372,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;517,0;517,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;930,0;930,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;145,0;145,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;206,0;206,0
HRJP;2024,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;82,0;82,0
HRJP;2024,0;8,0;UTI -  PEDIATRICO;309,0;309,0
HRJP;2024,0;8,0;UTI - ADULTO;620,0;620,0
HRJP;2024,0;8,0;UTI - NEONATAL;558,0;558,0
HRJP;2024,0;9,0;ALOJAMENTO CONJUNTO;540,0;540,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;180,0;180,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;120,0;120,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;180,0;180,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;510,0;510,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;360,0;360,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;504,0;504,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;912,0;912,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;60,0;60,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;132,0;132,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;207,0;207,0
HRJP;2024,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;84,0;84,0
HRJP;2024,0;9,0;UTI -  PEDIATRICO;300,0;300,0
HRJP;2024,0;9,0;UTI - ADULTO;597,0;597,0
HRJP;2024,0;9,0;UTI - NEONATAL;540,0;540,0
HRJP;2024,0;10,0;ALOJAMENTO CONJUNTO;528,0;528,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;185,0;185,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;124,0;124,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;182,0;182,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;531,0;531,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;366,0;366,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;519,0;519,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;931,0;931,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;62,0;62,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;143,0;143,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;210,0;210,0
HRJP;2024,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;82,0;82,0
HRJP;2024,0;10,0;UTI -  PEDIATRICO;310,0;310,0
HRJP;2024,0;10,0;UTI - ADULTO;616,0;616,0
HRJP;2024,0;10,0;UTI - NEONATAL;558,0;558,0
HRJP;2024,0;11,0;ALOJAMENTO CONJUNTO;75,0;75,0
HRJP;2024,0;11,0;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;399,0;364,0
HRJP;2024,0;11,0;BLOCO OBSTÉTRICO;136,0;136,0
HRJP;2024,0;11,0;PRÉ-PARTO;6,0;6,0
HRJP;2024,0;11,0;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;208,0;208,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;30,0;30,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;155,0;155,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;20,0;20,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;104,0;104,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;30,0;30,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;156,0;156,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;90,0;90,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;440,0;415,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;60,0;60,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;314,0;314,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;83,0;83,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;234,0;234,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;150,0;150,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;780,0;780,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;159,0;159,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;67,0;67,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;10,0;10,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;52,0;52,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;22,0;22,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;104,0;104,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;30,0;30,0
HRJP;2024,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;15,0;15,0
HRJP;2024,0;11,0;UTI -  PEDIATRICO;50,0;50,0
HRJP;2024,0;11,0;UTI - ADULTO;619,0;619,0
HRJP;2024,0;11,0;UTI - NEONATAL;90,0;90,0
HRJP;2024,0;11,0;UTI - NEONATAL I;260,0;260,0
HRJP;2024,0;11,0;UTI - NEONATAL II;8,0;8,0
HRJP;2024,0;11,0;UTI - PEDIÁTRICO;260,0;260,0
HRJP;2024,0;12,0;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;454,0;445,0
HRJP;2024,0;12,0;BLOCO OBSTÉTRICO;186,0;186,0
HRJP;2024,0;12,0;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;248,0;248,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;186,0;186,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;124,0;124,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;186,0;186,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;510,0;505,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;373,0;373,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;279,0;279,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;921,0;921,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;194,0;194,0
HRJP;2024,0;12,0;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;75,0;75,0
